emg,gesture
-11;-39;;-9;;-8;;-4;;;5;;28;-25;-11;-39;;-9;;-8;;-4;;;5;;28;-25;-11;-39;;-9;;-8;;-4;;;5;;28;-25;-11;-39;;-9;;-8;;-4;;;5;;28;-25;-11;-39;;-9;;-8;;-4;;;5;;28;-25;-11;-39;;-9;;-8;;-4;;;5;;28;-25;-11;-39;;-9;;-8;;-4;;;5;;28;-25;-11;-39;;-9;;-8;;-4;;;5;;28;-25,3
;;1;;;1;;-2;;-3;;-8;;-1;-10;;-5;;;1;;;1;;-2;;-3;;-8;;-1;-10;;-5;;;1;;;1;;-2;;-3;;-8;;-1;-10;;-5;;;1;;;1;;-2;;-3;;-8;;-1;-10;;-5;;;1;;;1;;-2;;-3;;-8;;-1;-10;;-5;;;1;;;1;;-2;;-3;;-8;;-1;-10;;-5;;;1;;;1;;-2;;-3;;-8;;-1;-10;;-5;;;1;;;1;;-2;;-3;;-8;;-1;-10;;-5,3
;;8;;15;;;3;;-6;;22;;-4;-19;;23;;;8;;15;;;3;;-6;;22;;-4;-19;;23;;;8;;15;;;3;;-6;;22;;-4;-19;;23;;;8;;15;;;3;;-6;;22;;-4;-19;;23;;;8;;15;;;3;;-6;;22;;-4;-19;;23;;;8;;15;;;3;;-6;;22;;-4;-19;;23;;;8;;15;;;3;;-6;;22;;-4;-19;;23;;;8;;15;;;3;;-6;;22;;-4;-19;;23,3
;-3;;;1;;;1;;16;;;0;;-7;;;9;-28;;-3;;;1;;;1;;16;;;0;;-7;;;9;-28;;-3;;;1;;;1;;16;;;0;;-7;;;9;-28;;-3;;;1;;;1;;16;;;0;;-7;;;9;-28;;-3;;;1;;;1;;16;;;0;;-7;;;9;-28;;-3;;;1;;;1;;16;;;0;;-7;;;9;-28;;-3;;;1;;;1;;16;;;0;;-7;;;9;-28;;-3;;;1;;;1;;16;;;0;;-7;;;9;-28,3
;-8;;36;;-1;;;1;;;9;;13;-22;;-2;;-8;;36;;-1;;;1;;;9;;13;-22;;-2;;-8;;36;;-1;;;1;;;9;;13;-22;;-2;;-8;;36;;-1;;;1;;;9;;13;-22;;-2;;-8;;36;;-1;;;1;;;9;;13;-22;;-2;;-8;;36;;-1;;;1;;;9;;13;-22;;-2;;-8;;36;;-1;;;1;;;9;;13;-22;;-2;;-8;;36;;-1;;;1;;;9;;13;-22;;-2,3
;;7;;-9;;-4;;-9;-12;;-4;;-1;;31;;;7;;-9;;-4;;-9;-12;;-4;;-1;;31;;;7;;-9;;-4;;-9;-12;;-4;;-1;;31;;;7;;-9;;-4;;-9;-12;;-4;;-1;;31;;;7;;-9;;-4;;-9;-12;;-4;;-1;;31;;;7;;-9;;-4;;-9;-12;;-4;;-1;;31;;;7;;-9;;-4;;-9;-12;;-4;;-1;;31;;;7;;-9;;-4;;-9;-12;;-4;;-1;;31,3
-12;;;9;;;3;;;5;;-4;;11;;15;-33;-12;;;9;;;3;;;5;;-4;;11;;15;-33;-12;;;9;;;3;;;5;;-4;;11;;15;-33;-12;;;9;;;3;;;5;;-4;;11;;15;-33;-12;;;9;;;3;;;5;;-4;;11;;15;-33;-12;;;9;;;3;;;5;;-4;;11;;15;-33;-12;;;9;;;3;;;5;;-4;;11;;15;-33;-12;;;9;;;3;;;5;;-4;;11;;15;-33,3
;;0;;-9;;-5;-10;;-1;;;2;;14;;44;;;0;;-9;;-5;-10;;-1;;;2;;14;;44;;;0;;-9;;-5;-10;;-1;;;2;;14;;44;;;0;;-9;;-5;-10;;-1;;;2;;14;;44;;;0;;-9;;-5;-10;;-1;;;2;;14;;44;;;0;;-9;;-5;-10;;-1;;;2;;14;;44;;;0;;-9;;-5;-10;;-1;;;2;;14;;44;;;0;;-9;;-5;-10;;-1;;;2;;14;;44,3
;-4;-10;;-3;;-2;-10;;-2;;21;-11;;-4;-10;;-3;;-2;-10;;-2;;21;-11;;-4;-10;;-3;;-2;-10;;-2;;21;-11;;-4;-10;;-3;;-2;-10;;-2;;21;-11;;-4;-10;;-3;;-2;-10;;-2;;21;-11;;-4;-10;;-3;;-2;-10;;-2;;21;-11;;-4;-10;;-3;;-2;-10;;-2;;21;-11;;-4;-10;;-3;;-2;-10;;-2;;21;-11,3
;15;-26;;-3;;;7;;;9;;;5;;38;-47;;15;-26;;-3;;;7;;;9;;;5;;38;-47;;15;-26;;-3;;;7;;;9;;;5;;38;-47;;15;-26;;-3;;;7;;;9;;;5;;38;-47;;15;-26;;-3;;;7;;;9;;;5;;38;-47;;15;-26;;-3;;;7;;;9;;;5;;38;-47;;15;-26;;-3;;;7;;;9;;;5;;38;-47;;15;-26;;-3;;;7;;;9;;;5;;38;-47,3
;;0;;25;;;0;-11;-13;-24;-34;;59;;;0;;25;;;0;-11;-13;-24;-34;;59;;;0;;25;;;0;-11;-13;-24;-34;;59;;;0;;25;;;0;-11;-13;-24;-34;;59;;;0;;25;;;0;-11;-13;-24;-34;;59;;;0;;25;;;0;-11;-13;-24;-34;;59;;;0;;25;;;0;-11;-13;-24;-34;;59;;;0;;25;;;0;-11;-13;-24;-34;;59,3
-11;;10;;;4;;;7;;;6;;20;;19;-33;-11;;10;;;4;;;7;;;6;;20;;19;-33;-11;;10;;;4;;;7;;;6;;20;;19;-33;-11;;10;;;4;;;7;;;6;;20;;19;-33;-11;;10;;;4;;;7;;;6;;20;;19;-33;-11;;10;;;4;;;7;;;6;;20;;19;-33;-11;;10;;;4;;;7;;;6;;20;;19;-33;-11;;10;;;4;;;7;;;6;;20;;19;-33,3
;14;;-3;;-8;;-5;;;6;;;7;-28;;-4;;14;;-3;;-8;;-5;;;6;;;7;-28;;-4;;14;;-3;;-8;;-5;;;6;;;7;-28;;-4;;14;;-3;;-8;;-5;;;6;;;7;-28;;-4;;14;;-3;;-8;;-5;;;6;;;7;-28;;-4;;14;;-3;;-8;;-5;;;6;;;7;-28;;-4;;14;;-3;;-8;;-5;;;6;;;7;-28;;-4;;14;;-3;;-8;;-5;;;6;;;7;-28;;-4,3
;-9;-20;;-3;;-4;;;2;;;2;-30;-34;;-9;-20;;-3;;-4;;;2;;;2;-30;-34;;-9;-20;;-3;;-4;;;2;;;2;-30;-34;;-9;-20;;-3;;-4;;;2;;;2;-30;-34;;-9;-20;;-3;;-4;;;2;;;2;-30;-34;;-9;-20;;-3;;-4;;;2;;;2;-30;-34;;-9;-20;;-3;;-4;;;2;;;2;-30;-34;;-9;-20;;-3;;-4;;;2;;;2;-30;-34,3
-13;-11;;-4;;-3;;-3;;-1;;14;;;3;-13;-11;;-4;;-3;;-3;;-1;;14;;;3;-13;-11;;-4;;-3;;-3;;-1;;14;;;3;-13;-11;;-4;;-3;;-3;;-1;;14;;;3;-13;-11;;-4;;-3;;-3;;-1;;14;;;3;-13;-11;;-4;;-3;;-3;;-1;;14;;;3;-13;-11;;-4;;-3;;-3;;-1;;14;;;3;-13;-11;;-4;;-3;;-3;;-1;;14;;;3,3
-10;;10;;;2;;;1;;12;-19;-56;-32;-10;;10;;;2;;;1;;12;-19;-56;-32;-10;;10;;;2;;;1;;12;-19;-56;-32;-10;;10;;;2;;;1;;12;-19;-56;-32;-10;;10;;;2;;;1;;12;-19;-56;-32;-10;;10;;;2;;;1;;12;-19;-56;-32;-10;;10;;;2;;;1;;12;-19;-56;-32;-10;;10;;;2;;;1;;12;-19;-56;-32,3
;-2;;-9;;-3;;-5;-11;;;1;;-9;;;8;;-2;;-9;;-3;;-5;-11;;;1;;-9;;;8;;-2;;-9;;-3;;-5;-11;;;1;;-9;;;8;;-2;;-9;;-3;;-5;-11;;;1;;-9;;;8;;-2;;-9;;-3;;-5;-11;;;1;;-9;;;8;;-2;;-9;;-3;;-5;-11;;;1;;-9;;;8;;-2;;-9;;-3;;-5;-11;;;1;;-9;;;8;;-2;;-9;;-3;;-5;-11;;;1;;-9;;;8,3
;;7;-11;;-1;;;0;;-4;;-4;-10;;;3;;;7;-11;;-1;;;0;;-4;;-4;-10;;;3;;;7;-11;;-1;;;0;;-4;;-4;-10;;;3;;;7;-11;;-1;;;0;;-4;;-4;-10;;;3;;;7;-11;;-1;;;0;;-4;;-4;-10;;;3;;;7;-11;;-1;;;0;;-4;;-4;-10;;;3;;;7;-11;;-1;;;0;;-4;;-4;-10;;;3;;;7;-11;;-1;;;0;;-4;;-4;-10;;;3,3
-4;11;;5;;9;;8;-6;-3;20;-4;11;;5;;9;;8;-6;-3;20;-4;11;;5;;9;;8;-6;-3;20;-4;11;;5;;9;;8;-6;-3;20;-4;11;;5;;9;;8;-6;-3;20;-4;11;;5;;9;;8;-6;-3;20;-4;11;;5;;9;;8;-6;-3;20;-4;11;;5;;9;;8;-6;-3;20,3
-9;18;;1;;2;;9;;6;-7;20;-9;18;;1;;2;;9;;6;-7;20;-9;18;;1;;2;;9;;6;-7;20;-9;18;;1;;2;;9;;6;-7;20;-9;18;;1;;2;;9;;6;-7;20;-9;18;;1;;2;;9;;6;-7;20;-9;18;;1;;2;;9;;6;-7;20;-9;18;;1;;2;;9;;6;-7;20,3
;;2;-12;;-8;;-5;;-4;;;9;;32;;30;;;2;-12;;-8;;-5;;-4;;;9;;32;;30;;;2;-12;;-8;;-5;;-4;;;9;;32;;30;;;2;-12;;-8;;-5;;-4;;;9;;32;;30;;;2;-12;;-8;;-5;;-4;;;9;;32;;30;;;2;-12;;-8;;-5;;-4;;;9;;32;;30;;;2;-12;;-8;;-5;;-4;;;9;;32;;30;;;2;-12;;-8;;-5;;-4;;;9;;32;;30,3
;;4;;-5;;-2;;-9;-11;-22;-13;;-4;;;4;;-5;;-2;;-9;-11;-22;-13;;-4;;;4;;-5;;-2;;-9;-11;-22;-13;;-4;;;4;;-5;;-2;;-9;-11;-22;-13;;-4;;;4;;-5;;-2;;-9;-11;-22;-13;;-4;;;4;;-5;;-2;;-9;-11;-22;-13;;-4;;;4;;-5;;-2;;-9;-11;-22;-13;;-4;;;4;;-5;;-2;;-9;-11;-22;-13;;-4,3
;;5;;-8;;;0;;;3;;-6;;-5;;;0;-43;;;5;;-8;;;0;;;3;;-6;;-5;;;0;-43;;;5;;-8;;;0;;;3;;-6;;-5;;;0;-43;;;5;;-8;;;0;;;3;;-6;;-5;;;0;-43;;;5;;-8;;;0;;;3;;-6;;-5;;;0;-43;;;5;;-8;;;0;;;3;;-6;;-5;;;0;-43;;;5;;-8;;;0;;;3;;-6;;-5;;;0;-43;;;5;;-8;;;0;;;3;;-6;;-5;;;0;-43,3
-14;;;8;;-2;;;0;;-5;-20;-39;;40;-14;;;8;;-2;;;0;;-5;-20;-39;;40;-14;;;8;;-2;;;0;;-5;-20;-39;;40;-14;;;8;;-2;;;0;;-5;-20;-39;;40;-14;;;8;;-2;;;0;;-5;-20;-39;;40;-14;;;8;;-2;;;0;;-5;-20;-39;;40;-14;;;8;;-2;;;0;;-5;-20;-39;;40;-14;;;8;;-2;;;0;;-5;-20;-39;;40,3
;-5;;;1;;-2;;;4;;;9;;-1;-12;-14;;-5;;;1;;-2;;;4;;;9;;-1;-12;-14;;-5;;;1;;-2;;;4;;;9;;-1;-12;-14;;-5;;;1;;-2;;;4;;;9;;-1;-12;-14;;-5;;;1;;-2;;;4;;;9;;-1;-12;-14;;-5;;;1;;-2;;;4;;;9;;-1;-12;-14;;-5;;;1;;-2;;;4;;;9;;-1;-12;-14;;-5;;;1;;-2;;;4;;;9;;-1;-12;-14,3
;1;-1;-3;-5;;0;;9;11;;4;;1;-1;-3;-5;;0;;9;11;;4;;1;-1;-3;-5;;0;;9;11;;4;;1;-1;-3;-5;;0;;9;11;;4;;1;-1;-3;-5;;0;;9;11;;4;;1;-1;-3;-5;;0;;9;11;;4;;1;-1;-3;-5;;0;;9;11;;4;;1;-1;-3;-5;;0;;9;11;;4,3
;13;;;2;;;3;;;0;;;0;-21;-48;;;8;;13;;;2;;;3;;;0;;;0;-21;-48;;;8;;13;;;2;;;3;;;0;;;0;-21;-48;;;8;;13;;;2;;;3;;;0;;;0;-21;-48;;;8;;13;;;2;;;3;;;0;;;0;-21;-48;;;8;;13;;;2;;;3;;;0;;;0;-21;-48;;;8;;13;;;2;;;3;;;0;;;0;-21;-48;;;8;;13;;;2;;;3;;;0;;;0;-21;-48;;;8,3
-18;;10;;;2;;;1;;;2;;32;;46;;-2;-18;;10;;;2;;;1;;;2;;32;;46;;-2;-18;;10;;;2;;;1;;;2;;32;;46;;-2;-18;;10;;;2;;;1;;;2;;32;;46;;-2;-18;;10;;;2;;;1;;;2;;32;;46;;-2;-18;;10;;;2;;;1;;;2;;32;;46;;-2;-18;;10;;;2;;;1;;;2;;32;;46;;-2;-18;;10;;;2;;;1;;;2;;32;;46;;-2,3
;;2;-10;;-2;;;4;;-2;;;8;;-3;;-2;;;2;-10;;-2;;;4;;-2;;;8;;-3;;-2;;;2;-10;;-2;;;4;;-2;;;8;;-3;;-2;;;2;-10;;-2;;;4;;-2;;;8;;-3;;-2;;;2;-10;;-2;;;4;;-2;;;8;;-3;;-2;;;2;-10;;-2;;;4;;-2;;;8;;-3;;-2;;;2;-10;;-2;;;4;;-2;;;8;;-3;;-2;;;2;-10;;-2;;;4;;-2;;;8;;-3;;-2,3
;;5;;40;;;4;;;1;;;5;;-6;-11;;;2;;;5;;40;;;4;;;1;;;5;;-6;-11;;;2;;;5;;40;;;4;;;1;;;5;;-6;-11;;;2;;;5;;40;;;4;;;1;;;5;;-6;-11;;;2;;;5;;40;;;4;;;1;;;5;;-6;-11;;;2;;;5;;40;;;4;;;1;;;5;;-6;-11;;;2;;;5;;40;;;4;;;1;;;5;;-6;-11;;;2;;;5;;40;;;4;;;1;;;5;;-6;-11;;;2,3
;;0;;;2;;;3;;;0;;;2;;11;-12;;18;;;0;;;2;;;3;;;0;;;2;;11;-12;;18;;;0;;;2;;;3;;;0;;;2;;11;-12;;18;;;0;;;2;;;3;;;0;;;2;;11;-12;;18;;;0;;;2;;;3;;;0;;;2;;11;-12;;18;;;0;;;2;;;3;;;0;;;2;;11;-12;;18;;;0;;;2;;;3;;;0;;;2;;11;-12;;18;;;0;;;2;;;3;;;0;;;2;;11;-12;;18,3
;-6;;;2;;;1;;;1;;;4;;;2;;16;-32;;-6;;;2;;;1;;;1;;;4;;;2;;16;-32;;-6;;;2;;;1;;;1;;;4;;;2;;16;-32;;-6;;;2;;;1;;;1;;;4;;;2;;16;-32;;-6;;;2;;;1;;;1;;;4;;;2;;16;-32;;-6;;;2;;;1;;;1;;;4;;;2;;16;-32;;-6;;;2;;;1;;;1;;;4;;;2;;16;-32;;-6;;;2;;;1;;;1;;;4;;;2;;16;-32,3
16;;0;;5;-1;;3;13;41;61;16;;0;;5;-1;;3;13;41;61;16;;0;;5;-1;;3;13;41;61;16;;0;;5;-1;;3;13;41;61;16;;0;;5;-1;;3;13;41;61;16;;0;;5;-1;;3;13;41;61;16;;0;;5;-1;;3;13;41;61;16;;0;;5;-1;;3;13;41;61,3
;21;-36;;-3;;-3;-11;-19;-45;-47;;21;-36;;-3;;-3;-11;-19;-45;-47;;21;-36;;-3;;-3;-11;-19;-45;-47;;21;-36;;-3;;-3;-11;-19;-45;-47;;21;-36;;-3;;-3;-11;-19;-45;-47;;21;-36;;-3;;-3;-11;-19;-45;-47;;21;-36;;-3;;-3;-11;-19;-45;-47;;21;-36;;-3;;-3;-11;-19;-45;-47,3
;;3;;;7;;-3;;-7;-12;;-2;;-7;;-9;;;3;;;7;;-3;;-7;-12;;-2;;-7;;-9;;;3;;;7;;-3;;-7;-12;;-2;;-7;;-9;;;3;;;7;;-3;;-7;-12;;-2;;-7;;-9;;;3;;;7;;-3;;-7;-12;;-2;;-7;;-9;;;3;;;7;;-3;;-7;-12;;-2;;-7;;-9;;;3;;;7;;-3;;-7;-12;;-2;;-7;;-9;;;3;;;7;;-3;;-7;-12;;-2;;-7;;-9,3
;;0;;;2;;;1;;;3;;;0;;-7;-14;;-9;;;0;;;2;;;1;;;3;;;0;;-7;-14;;-9;;;0;;;2;;;1;;;3;;;0;;-7;-14;;-9;;;0;;;2;;;1;;;3;;;0;;-7;-14;;-9;;;0;;;2;;;1;;;3;;;0;;-7;-14;;-9;;;0;;;2;;;1;;;3;;;0;;-7;-14;;-9;;;0;;;2;;;1;;;3;;;0;;-7;-14;;-9;;;0;;;2;;;1;;;3;;;0;;-7;-14;;-9,3
;;9;;11;;;0;;-2;;;8;;-5;;14;-47;;;9;;11;;;0;;-2;;;8;;-5;;14;-47;;;9;;11;;;0;;-2;;;8;;-5;;14;-47;;;9;;11;;;0;;-2;;;8;;-5;;14;-47;;;9;;11;;;0;;-2;;;8;;-5;;14;-47;;;9;;11;;;0;;-2;;;8;;-5;;14;-47;;;9;;11;;;0;;-2;;;8;;-5;;14;-47;;;9;;11;;;0;;-2;;;8;;-5;;14;-47,3
;;3;;-4;;;0;;;2;;-7;-12;;-4;;30;;;3;;-4;;;0;;;2;;-7;-12;;-4;;30;;;3;;-4;;;0;;;2;;-7;-12;;-4;;30;;;3;;-4;;;0;;;2;;-7;-12;;-4;;30;;;3;;-4;;;0;;;2;;-7;-12;;-4;;30;;;3;;-4;;;0;;;2;;-7;-12;;-4;;30;;;3;;-4;;;0;;;2;;-7;-12;;-4;;30;;;3;;-4;;;0;;;2;;-7;-12;;-4;;30,3
;;4;;;7;;-2;;-5;-25;;11;;20;;15;;;4;;;7;;-2;;-5;-25;;11;;20;;15;;;4;;;7;;-2;;-5;-25;;11;;20;;15;;;4;;;7;;-2;;-5;-25;;11;;20;;15;;;4;;;7;;-2;;-5;-25;;11;;20;;15;;;4;;;7;;-2;;-5;-25;;11;;20;;15;;;4;;;7;;-2;;-5;-25;;11;;20;;15;;;4;;;7;;-2;;-5;-25;;11;;20;;15,3
;-4;;;2;;;5;;;4;;;9;;11;-15;-57;;-4;;;2;;;5;;;4;;;9;;11;-15;-57;;-4;;;2;;;5;;;4;;;9;;11;-15;-57;;-4;;;2;;;5;;;4;;;9;;11;-15;-57;;-4;;;2;;;5;;;4;;;9;;11;-15;-57;;-4;;;2;;;5;;;4;;;9;;11;-15;-57;;-4;;;2;;;5;;;4;;;9;;11;-15;-57;;-4;;;2;;;5;;;4;;;9;;11;-15;-57,3
;-7;-14;-11;;-2;;13;-17;-23;-12;;-7;-14;-11;;-2;;13;-17;-23;-12;;-7;-14;-11;;-2;;13;-17;-23;-12;;-7;-14;-11;;-2;;13;-17;-23;-12;;-7;-14;-11;;-2;;13;-17;-23;-12;;-7;-14;-11;;-2;;13;-17;-23;-12;;-7;-14;-11;;-2;;13;-17;-23;-12;;-7;-14;-11;;-2;;13;-17;-23;-12,3
;2;;7;-3;-6;18;22;-1;21;;2;;7;-3;-6;18;22;-1;21;;2;;7;-3;-6;18;22;-1;21;;2;;7;-3;-6;18;22;-1;21;;2;;7;-3;-6;18;22;-1;21;;2;;7;-3;-6;18;22;-1;21;;2;;7;-3;-6;18;22;-1;21;;2;;7;-3;-6;18;22;-1;21,3
-2;-3;;5;-3;-9;-9;-9;15;-2;-3;;5;-3;-9;-9;-9;15;-2;-3;;5;-3;-9;-9;-9;15;-2;-3;;5;-3;-9;-9;-9;15;-2;-3;;5;-3;-9;-9;-9;15;-2;-3;;5;-3;-9;-9;-9;15;-2;-3;;5;-3;-9;-9;-9;15;-2;-3;;5;-3;-9;-9;-9;15,3
;11;;13;;;4;;10;;;7;;24;;32;-17;;11;;13;;;4;;10;;;7;;24;;32;-17;;11;;13;;;4;;10;;;7;;24;;32;-17;;11;;13;;;4;;10;;;7;;24;;32;-17;;11;;13;;;4;;10;;;7;;24;;32;-17;;11;;13;;;4;;10;;;7;;24;;32;-17;;11;;13;;;4;;10;;;7;;24;;32;-17;;11;;13;;;4;;10;;;7;;24;;32;-17,3
-26;;47;;;2;;;5;;-5;;;5;;31;;14;-26;;47;;;2;;;5;;-5;;;5;;31;;14;-26;;47;;;2;;;5;;-5;;;5;;31;;14;-26;;47;;;2;;;5;;-5;;;5;;31;;14;-26;;47;;;2;;;5;;-5;;;5;;31;;14;-26;;47;;;2;;;5;;-5;;;5;;31;;14;-26;;47;;;2;;;5;;-5;;;5;;31;;14;-26;;47;;;2;;;5;;-5;;;5;;31;;14,3
-22;;;3;;;2;;-2;;18;;13;;19;;17;-22;;;3;;;2;;-2;;18;;13;;19;;17;-22;;;3;;;2;;-2;;18;;13;;19;;17;-22;;;3;;;2;;-2;;18;;13;;19;;17;-22;;;3;;;2;;-2;;18;;13;;19;;17;-22;;;3;;;2;;-2;;18;;13;;19;;17;-22;;;3;;;2;;-2;;18;;13;;19;;17;-22;;;3;;;2;;-2;;18;;13;;19;;17,3
;13;;;5;;-6;;-6;-14;-24;-24;;;6;;13;;;5;;-6;;-6;-14;-24;-24;;;6;;13;;;5;;-6;;-6;-14;-24;-24;;;6;;13;;;5;;-6;;-6;-14;-24;-24;;;6;;13;;;5;;-6;;-6;-14;-24;-24;;;6;;13;;;5;;-6;;-6;-14;-24;-24;;;6;;13;;;5;;-6;;-6;-14;-24;-24;;;6;;13;;;5;;-6;;-6;-14;-24;-24;;;6,3
;-3;-24;;-3;;-7;;-8;;-8;;;2;;29;;-3;-24;;-3;;-7;;-8;;-8;;;2;;29;;-3;-24;;-3;;-7;;-8;;-8;;;2;;29;;-3;-24;;-3;;-7;;-8;;-8;;;2;;29;;-3;-24;;-3;;-7;;-8;;-8;;;2;;29;;-3;-24;;-3;;-7;;-8;;-8;;;2;;29;;-3;-24;;-3;;-7;;-8;;-8;;;2;;29;;-3;-24;;-3;;-7;;-8;;-8;;;2;;29,3
-39;;15;;-2;;-3;;-2;;14;-17;-11;-39;;15;;-2;;-3;;-2;;14;-17;-11;-39;;15;;-2;;-3;;-2;;14;-17;-11;-39;;15;;-2;;-3;;-2;;14;-17;-11;-39;;15;;-2;;-3;;-2;;14;-17;-11;-39;;15;;-2;;-3;;-2;;14;-17;-11;-39;;15;;-2;;-3;;-2;;14;-17;-11;-39;;15;;-2;;-3;;-2;;14;-17;-11,3
;11;-13;;-4;;-8;;-5;;;0;;33;;34;;11;-13;;-4;;-8;;-5;;;0;;33;;34;;11;-13;;-4;;-8;;-5;;;0;;33;;34;;11;-13;;-4;;-8;;-5;;;0;;33;;34;;11;-13;;-4;;-8;;-5;;;0;;33;;34;;11;-13;;-4;;-8;;-5;;;0;;33;;34;;11;-13;;-4;;-8;;-5;;;0;;33;;34;;11;-13;;-4;;-8;;-5;;;0;;33;;34,3
-11;;;5;;;3;;;6;;;6;;14;-18;-29;-11;;;5;;;3;;;6;;;6;;14;-18;-29;-11;;;5;;;3;;;6;;;6;;14;-18;-29;-11;;;5;;;3;;;6;;;6;;14;-18;-29;-11;;;5;;;3;;;6;;;6;;14;-18;-29;-11;;;5;;;3;;;6;;;6;;14;-18;-29;-11;;;5;;;3;;;6;;;6;;14;-18;-29;-11;;;5;;;3;;;6;;;6;;14;-18;-29,3
;-4;;;1;;;5;;;7;;;3;-22;-15;;23;;-4;;;1;;;5;;;7;;;3;-22;-15;;23;;-4;;;1;;;5;;;7;;;3;-22;-15;;23;;-4;;;1;;;5;;;7;;;3;-22;-15;;23;;-4;;;1;;;5;;;7;;;3;-22;-15;;23;;-4;;;1;;;5;;;7;;;3;-22;-15;;23;;-4;;;1;;;5;;;7;;;3;-22;-15;;23;;-4;;;1;;;5;;;7;;;3;-22;-15;;23,3
;12;;;3;;;4;;;7;;;0;-14;-39;-16;;12;;;3;;;4;;;7;;;0;-14;-39;-16;;12;;;3;;;4;;;7;;;0;-14;-39;-16;;12;;;3;;;4;;;7;;;0;-14;-39;-16;;12;;;3;;;4;;;7;;;0;-14;-39;-16;;12;;;3;;;4;;;7;;;0;-14;-39;-16;;12;;;3;;;4;;;7;;;0;-14;-39;-16;;12;;;3;;;4;;;7;;;0;-14;-39;-16,3
-25;-47;-17;-11;;19;;;1;;22;-49;-25;-47;-17;-11;;19;;;1;;22;-49;-25;-47;-17;-11;;19;;;1;;22;-49;-25;-47;-17;-11;;19;;;1;;22;-49;-25;-47;-17;-11;;19;;;1;;22;-49;-25;-47;-17;-11;;19;;;1;;22;-49;-25;-47;-17;-11;;19;;;1;;22;-49;-25;-47;-17;-11;;19;;;1;;22;-49,3
;-1;;;6;;;6;;;0;-18;;-2;-19;-65;;-1;;;6;;;6;;;0;-18;;-2;-19;-65;;-1;;;6;;;6;;;0;-18;;-2;-19;-65;;-1;;;6;;;6;;;0;-18;;-2;-19;-65;;-1;;;6;;;6;;;0;-18;;-2;-19;-65;;-1;;;6;;;6;;;0;-18;;-2;-19;-65;;-1;;;6;;;6;;;0;-18;;-2;-19;-65;;-1;;;6;;;6;;;0;-18;;-2;-19;-65,3
;9;;7;;2;;1;-1;;5;;0;72;;9;;7;;2;;1;-1;;5;;0;72;;9;;7;;2;;1;-1;;5;;0;72;;9;;7;;2;;1;-1;;5;;0;72;;9;;7;;2;;1;-1;;5;;0;72;;9;;7;;2;;1;-1;;5;;0;72;;9;;7;;2;;1;-1;;5;;0;72;;9;;7;;2;;1;-1;;5;;0;72,3
;;9;-25;;-1;;;1;;-4;;11;;-4;;28;;;9;-25;;-1;;;1;;-4;;11;;-4;;28;;;9;-25;;-1;;;1;;-4;;11;;-4;;28;;;9;-25;;-1;;;1;;-4;;11;;-4;;28;;;9;-25;;-1;;;1;;-4;;11;;-4;;28;;;9;-25;;-1;;;1;;-4;;11;;-4;;28;;;9;-25;;-1;;;1;;-4;;11;;-4;;28;;;9;-25;;-1;;;1;;-4;;11;;-4;;28,3
;-6;;14;;;1;;;5;;17;;-8;-35;;19;;-6;;14;;;1;;;5;;17;;-8;-35;;19;;-6;;14;;;1;;;5;;17;;-8;-35;;19;;-6;;14;;;1;;;5;;17;;-8;-35;;19;;-6;;14;;;1;;;5;;17;;-8;-35;;19;;-6;;14;;;1;;;5;;17;;-8;-35;;19;;-6;;14;;;1;;;5;;17;;-8;-35;;19;;-6;;14;;;1;;;5;;17;;-8;-35;;19,3
-11;-14;;-7;;;0;;;4;-27;;18;;33;-11;-14;;-7;;;0;;;4;-27;;18;;33;-11;-14;;-7;;;0;;;4;-27;;18;;33;-11;-14;;-7;;;0;;;4;-27;;18;;33;-11;-14;;-7;;;0;;;4;-27;;18;;33;-11;-14;;-7;;;0;;;4;-27;;18;;33;-11;-14;;-7;;;0;;;4;-27;;18;;33;-11;-14;;-7;;;0;;;4;-27;;18;;33,3
-2;;3;-2;-7;-6;;5;-9;;7;-2;;3;-2;-7;-6;;5;-9;;7;-2;;3;-2;-7;-6;;5;-9;;7;-2;;3;-2;-7;-6;;5;-9;;7;-2;;3;-2;-7;-6;;5;-9;;7;-2;;3;-2;-7;-6;;5;-9;;7;-2;;3;-2;-7;-6;;5;-9;;7;-2;;3;-2;-7;-6;;5;-9;;7,3
;21;-23;;-4;-13;-19;-10;-20;;;4;;21;-23;;-4;-13;-19;-10;-20;;;4;;21;-23;;-4;-13;-19;-10;-20;;;4;;21;-23;;-4;-13;-19;-10;-20;;;4;;21;-23;;-4;-13;-19;-10;-20;;;4;;21;-23;;-4;-13;-19;-10;-20;;;4;;21;-23;;-4;-13;-19;-10;-20;;;4;;21;-23;;-4;-13;-19;-10;-20;;;4,3
-2;13;;4;;8;;5;;5;-6;26;-2;13;;4;;8;;5;;5;-6;26;-2;13;;4;;8;;5;;5;-6;26;-2;13;;4;;8;;5;;5;-6;26;-2;13;;4;;8;;5;;5;-6;26;-2;13;;4;;8;;5;;5;-6;26;-2;13;;4;;8;;5;;5;-6;26;-2;13;;4;;8;;5;;5;-6;26,3
