emg,gesture
;-4;-10;-10;;;5;;;3;;;4;;;2;;;4;;-4;-10;-10;;;5;;;3;;;4;;;2;;;4;;-4;-10;-10;;;5;;;3;;;4;;;2;;;4;;-4;-10;-10;;;5;;;3;;;4;;;2;;;4;;-4;-10;-10;;;5;;;3;;;4;;;2;;;4;;-4;-10;-10;;;5;;;3;;;4;;;2;;;4;;-4;-10;-10;;;5;;;3;;;4;;;2;;;4;;-4;-10;-10;;;5;;;3;;;4;;;2;;;4,1
;1;13;;7;-2;-1;-1;;3;;0;;1;13;;7;-2;-1;-1;;3;;0;;1;13;;7;-2;-1;-1;;3;;0;;1;13;;7;-2;-1;-1;;3;;0;;1;13;;7;-2;-1;-1;;3;;0;;1;13;;7;-2;-1;-1;;3;;0;;1;13;;7;-2;-1;-1;;3;;0;;1;13;;7;-2;-1;-1;;3;;0,1
-11;;10;;;5;;;2;;;3;;;1;;-4;;;9;-11;;10;;;5;;;2;;;3;;;1;;-4;;;9;-11;;10;;;5;;;2;;;3;;;1;;-4;;;9;-11;;10;;;5;;;2;;;3;;;1;;-4;;;9;-11;;10;;;5;;;2;;;3;;;1;;-4;;;9;-11;;10;;;5;;;2;;;3;;;1;;-4;;;9;-11;;10;;;5;;;2;;;3;;;1;;-4;;;9;-11;;10;;;5;;;2;;;3;;;1;;-4;;;9,1
;-3;;;6;;;1;;11;;24;;;2;;;3;-44;;-3;;;6;;;1;;11;;24;;;2;;;3;-44;;-3;;;6;;;1;;11;;24;;;2;;;3;-44;;-3;;;6;;;1;;11;;24;;;2;;;3;-44;;-3;;;6;;;1;;11;;24;;;2;;;3;-44;;-3;;;6;;;1;;11;;24;;;2;;;3;-44;;-3;;;6;;;1;;11;;24;;;2;;;3;-44;;-3;;;6;;;1;;11;;24;;;2;;;3;-44,1
11;;0;;8;;6;;8;-4;;2;11;11;;0;;8;;6;;8;-4;;2;11;11;;0;;8;;6;;8;-4;;2;11;11;;0;;8;;6;;8;-4;;2;11;11;;0;;8;;6;;8;-4;;2;11;11;;0;;8;;6;;8;-4;;2;11;11;;0;;8;;6;;8;-4;;2;11;11;;0;;8;;6;;8;-4;;2;11,1
;-4;;17;;16;;-2;-13;;;2;;;0;;-3;;-4;;17;;16;;-2;-13;;;2;;;0;;-3;;-4;;17;;16;;-2;-13;;;2;;;0;;-3;;-4;;17;;16;;-2;-13;;;2;;;0;;-3;;-4;;17;;16;;-2;-13;;;2;;;0;;-3;;-4;;17;;16;;-2;-13;;;2;;;0;;-3;;-4;;17;;16;;-2;-13;;;2;;;0;;-3;;-4;;17;;16;;-2;-13;;;2;;;0;;-3,1
;-9;;;0;;;4;;-9;;-3;-11;;-1;;-3;;-9;;;0;;;4;;-9;;-3;-11;;-1;;-3;;-9;;;0;;;4;;-9;;-3;-11;;-1;;-3;;-9;;;0;;;4;;-9;;-3;-11;;-1;;-3;;-9;;;0;;;4;;-9;;-3;-11;;-1;;-3;;-9;;;0;;;4;;-9;;-3;-11;;-1;;-3;;-9;;;0;;;4;;-9;;-3;-11;;-1;;-3;;-9;;;0;;;4;;-9;;-3;-11;;-1;;-3,1
;;2;;-3;;-9;;;0;-18;;-1;;-2;;;6;;;2;;-3;;-9;;;0;-18;;-1;;-2;;;6;;;2;;-3;;-9;;;0;-18;;-1;;-2;;;6;;;2;;-3;;-9;;;0;-18;;-1;;-2;;;6;;;2;;-3;;-9;;;0;-18;;-1;;-2;;;6;;;2;;-3;;-9;;;0;-18;;-1;;-2;;;6;;;2;;-3;;-9;;;0;-18;;-1;;-2;;;6;;;2;;-3;;-9;;;0;-18;;-1;;-2;;;6,1
;;2;-13;;;3;;;0;;;3;;22;;;7;;-3;;;2;-13;;;3;;;0;;;3;;22;;;7;;-3;;;2;-13;;;3;;;0;;;3;;22;;;7;;-3;;;2;-13;;;3;;;0;;;3;;22;;;7;;-3;;;2;-13;;;3;;;0;;;3;;22;;;7;;-3;;;2;-13;;;3;;;0;;;3;;22;;;7;;-3;;;2;-13;;;3;;;0;;;3;;22;;;7;;-3;;;2;-13;;;3;;;0;;;3;;22;;;7;;-3,1
;-2;;;5;-20;;-3;;14;-19;;-5;-12;;-2;;;5;-20;;-3;;14;-19;;-5;-12;;-2;;;5;-20;;-3;;14;-19;;-5;-12;;-2;;;5;-20;;-3;;14;-19;;-5;-12;;-2;;;5;-20;;-3;;14;-19;;-5;-12;;-2;;;5;-20;;-3;;14;-19;;-5;-12;;-2;;;5;-20;;-3;;14;-19;;-5;-12;;-2;;;5;-20;;-3;;14;-19;;-5;-12,1
10;;7;19;16;10;;7;;2;18;10;;7;19;16;10;;7;;2;18;10;;7;19;16;10;;7;;2;18;10;;7;19;16;10;;7;;2;18;10;;7;19;16;10;;7;;2;18;10;;7;19;16;10;;7;;2;18;10;;7;19;16;10;;7;;2;18;10;;7;19;16;10;;7;;2;18,1
;10;;;5;;;1;-11;;-7;;-4;;;0;;10;;10;;;5;;;1;-11;;-7;;-4;;;0;;10;;10;;;5;;;1;-11;;-7;;-4;;;0;;10;;10;;;5;;;1;-11;;-7;;-4;;;0;;10;;10;;;5;;;1;-11;;-7;;-4;;;0;;10;;10;;;5;;;1;-11;;-7;;-4;;;0;;10;;10;;;5;;;1;-11;;-7;;-4;;;0;;10;;10;;;5;;;1;-11;;-7;;-4;;;0;;10,1
;-8;-26;;-8;;-7;;-8;;-1;;-2;-26;;-8;-26;;-8;;-7;;-8;;-1;;-2;-26;;-8;-26;;-8;;-7;;-8;;-1;;-2;-26;;-8;-26;;-8;;-7;;-8;;-1;;-2;-26;;-8;-26;;-8;;-7;;-8;;-1;;-2;-26;;-8;-26;;-8;;-7;;-8;;-1;;-2;-26;;-8;-26;;-8;;-7;;-8;;-1;;-2;-26;;-8;-26;;-8;;-7;;-8;;-1;;-2;-26,1
-3;17;16;;6;;4;12;;3;12;-3;17;16;;6;;4;12;;3;12;-3;17;16;;6;;4;12;;3;12;-3;17;16;;6;;4;12;;3;12;-3;17;16;;6;;4;12;;3;12;-3;17;16;;6;;4;12;;3;12;-3;17;16;;6;;4;12;;3;12;-3;17;16;;6;;4;12;;3;12,1
;;0;-17;;-6;;-6;;;2;;;0;;-3;;;0;;;0;-17;;-6;;-6;;;2;;;0;;-3;;;0;;;0;-17;;-6;;-6;;;2;;;0;;-3;;;0;;;0;-17;;-6;;-6;;;2;;;0;;-3;;;0;;;0;-17;;-6;;-6;;;2;;;0;;-3;;;0;;;0;-17;;-6;;-6;;;2;;;0;;-3;;;0;;;0;-17;;-6;;-6;;;2;;;0;;-3;;;0;;;0;-17;;-6;;-6;;;2;;;0;;-3;;;0,1
;9;38;20;-1;-5;-7;-4;;5;;9;38;20;-1;-5;-7;-4;;5;;9;38;20;-1;-5;-7;-4;;5;;9;38;20;-1;-5;-7;-4;;5;;9;38;20;-1;-5;-7;-4;;5;;9;38;20;-1;-5;-7;-4;;5;;9;38;20;-1;-5;-7;-4;;5;;9;38;20;-1;-5;-7;-4;;5,1
-6;-2;-5;;7;-7;;4;;0;-7;-6;-2;-5;;7;-7;;4;;0;-7;-6;-2;-5;;7;-7;;4;;0;-7;-6;-2;-5;;7;-7;;4;;0;-7;-6;-2;-5;;7;-7;;4;;0;-7;-6;-2;-5;;7;-7;;4;;0;-7;-6;-2;-5;;7;-7;;4;;0;-7;-6;-2;-5;;7;-7;;4;;0;-7,1
;8;;0;-8;;3;12;;3;-4;;3;;8;;0;-8;;3;12;;3;-4;;3;;8;;0;-8;;3;12;;3;-4;;3;;8;;0;-8;;3;12;;3;-4;;3;;8;;0;-8;;3;12;;3;-4;;3;;8;;0;-8;;3;12;;3;-4;;3;;8;;0;-8;;3;12;;3;-4;;3;;8;;0;-8;;3;12;;3;-4;;3,1
;1;-3;-4;10;14;;3;;7;12;;1;-3;-4;10;14;;3;;7;12;;1;-3;-4;10;14;;3;;7;12;;1;-3;-4;10;14;;3;;7;12;;1;-3;-4;10;14;;3;;7;12;;1;-3;-4;10;14;;3;;7;12;;1;-3;-4;10;14;;3;;7;12;;1;-3;-4;10;14;;3;;7;12,1
;8;-4;;9;;3;12;;6;;1;14;;8;-4;;9;;3;12;;6;;1;14;;8;-4;;9;;3;12;;6;;1;14;;8;-4;;9;;3;12;;6;;1;14;;8;-4;;9;;3;12;;6;;1;14;;8;-4;;9;;3;12;;6;;1;14;;8;-4;;9;;3;12;;6;;1;14;;8;-4;;9;;3;12;;6;;1;14,1
;-6;-24;-15;-17;-27;-22;-16;-38;;-6;-24;-15;-17;-27;-22;-16;-38;;-6;-24;-15;-17;-27;-22;-16;-38;;-6;-24;-15;-17;-27;-22;-16;-38;;-6;-24;-15;-17;-27;-22;-16;-38;;-6;-24;-15;-17;-27;-22;-16;-38;;-6;-24;-15;-17;-27;-22;-16;-38;;-6;-24;-15;-17;-27;-22;-16;-38,1
;-5;;-8;-12;;-6;-13;;-3;;-6;;;2;;-5;;-8;-12;;-6;-13;;-3;;-6;;;2;;-5;;-8;-12;;-6;-13;;-3;;-6;;;2;;-5;;-8;-12;;-6;-13;;-3;;-6;;;2;;-5;;-8;-12;;-6;-13;;-3;;-6;;;2;;-5;;-8;-12;;-6;-13;;-3;;-6;;;2;;-5;;-8;-12;;-6;-13;;-3;;-6;;;2;;-5;;-8;-12;;-6;-13;;-3;;-6;;;2,1
;-2;;16;;11;;;4;;;3;;-4;;-5;-12;;-2;;16;;11;;;4;;;3;;-4;;-5;-12;;-2;;16;;11;;;4;;;3;;-4;;-5;-12;;-2;;16;;11;;;4;;;3;;-4;;-5;-12;;-2;;16;;11;;;4;;;3;;-4;;-5;-12;;-2;;16;;11;;;4;;;3;;-4;;-5;-12;;-2;;16;;11;;;4;;;3;;-4;;-5;-12;;-2;;16;;11;;;4;;;3;;-4;;-5;-12,1
;-8;-12;;-6;;;7;;12;;;5;;;4;;;9;;-8;-12;;-6;;;7;;12;;;5;;;4;;;9;;-8;-12;;-6;;;7;;12;;;5;;;4;;;9;;-8;-12;;-6;;;7;;12;;;5;;;4;;;9;;-8;-12;;-6;;;7;;12;;;5;;;4;;;9;;-8;-12;;-6;;;7;;12;;;5;;;4;;;9;;-8;-12;;-6;;;7;;12;;;5;;;4;;;9;;-8;-12;;-6;;;7;;12;;;5;;;4;;;9,1
;4;21;;7;;2;-5;;4;;9;28;;4;21;;7;;2;-5;;4;;9;28;;4;21;;7;;2;-5;;4;;9;28;;4;21;;7;;2;-5;;4;;9;28;;4;21;;7;;2;-5;;4;;9;28;;4;21;;7;;2;-5;;4;;9;28;;4;21;;7;;2;-5;;4;;9;28;;4;21;;7;;2;-5;;4;;9;28,1
22;11;-3;-4;-3;-2;-3;-4;22;11;-3;-4;-3;-2;-3;-4;22;11;-3;-4;-3;-2;-3;-4;22;11;-3;-4;-3;-2;-3;-4;22;11;-3;-4;-3;-2;-3;-4;22;11;-3;-4;-3;-2;-3;-4;22;11;-3;-4;-3;-2;-3;-4;22;11;-3;-4;-3;-2;-3;-4,1
;-3;-14;-13;;-4;;-8;;-3;;-4;;-6;;-3;-14;-13;;-4;;-8;;-3;;-4;;-6;;-3;-14;-13;;-4;;-8;;-3;;-4;;-6;;-3;-14;-13;;-4;;-8;;-3;;-4;;-6;;-3;-14;-13;;-4;;-8;;-3;;-4;;-6;;-3;-14;-13;;-4;;-8;;-3;;-4;;-6;;-3;-14;-13;;-4;;-8;;-3;;-4;;-6;;-3;-14;-13;;-4;;-8;;-3;;-4;;-6,1
;;0;-11;;;7;;-2;;-3;;-2;;;0;;;8;;;0;-11;;;7;;-2;;-3;;-2;;;0;;;8;;;0;-11;;;7;;-2;;-3;;-2;;;0;;;8;;;0;-11;;;7;;-2;;-3;;-2;;;0;;;8;;;0;-11;;;7;;-2;;-3;;-2;;;0;;;8;;;0;-11;;;7;;-2;;-3;;-2;;;0;;;8;;;0;-11;;;7;;-2;;-3;;-2;;;0;;;8;;;0;-11;;;7;;-2;;-3;;-2;;;0;;;8,1
;-5;-70;-27;;-6;;-4;-11;-13;-17;;-5;-70;-27;;-6;;-4;-11;-13;-17;;-5;-70;-27;;-6;;-4;-11;-13;-17;;-5;-70;-27;;-6;;-4;-11;-13;-17;;-5;-70;-27;;-6;;-4;-11;-13;-17;;-5;-70;-27;;-6;;-4;-11;-13;-17;;-5;-70;-27;;-6;;-4;-11;-13;-17;;-5;-70;-27;;-6;;-4;-11;-13;-17,1
-16;;-5;;-9;;-3;;-1;;-1;;10;;;3;-16;;-5;;-9;;-3;;-1;;-1;;10;;;3;-16;;-5;;-9;;-3;;-1;;-1;;10;;;3;-16;;-5;;-9;;-3;;-1;;-1;;10;;;3;-16;;-5;;-9;;-3;;-1;;-1;;10;;;3;-16;;-5;;-9;;-3;;-1;;-1;;10;;;3;-16;;-5;;-9;;-3;;-1;;-1;;10;;;3;-16;;-5;;-9;;-3;;-1;;-1;;10;;;3,1
;-3;;;4;;;7;;;0;-10;;;6;;;2;;;0;;-3;;;4;;;7;;;0;-10;;;6;;;2;;;0;;-3;;;4;;;7;;;0;-10;;;6;;;2;;;0;;-3;;;4;;;7;;;0;-10;;;6;;;2;;;0;;-3;;;4;;;7;;;0;-10;;;6;;;2;;;0;;-3;;;4;;;7;;;0;-10;;;6;;;2;;;0;;-3;;;4;;;7;;;0;-10;;;6;;;2;;;0;;-3;;;4;;;7;;;0;-10;;;6;;;2;;;0,1
;;8;;-8;;11;;;7;;11;;;4;;;8;-13;;;8;;-8;;11;;;7;;11;;;4;;;8;-13;;;8;;-8;;11;;;7;;11;;;4;;;8;-13;;;8;;-8;;11;;;7;;11;;;4;;;8;-13;;;8;;-8;;11;;;7;;11;;;4;;;8;-13;;;8;;-8;;11;;;7;;11;;;4;;;8;-13;;;8;;-8;;11;;;7;;11;;;4;;;8;-13;;;8;;-8;;11;;;7;;11;;;4;;;8;-13,1
-7;29;;9;10;13;-2;;1;;4;-7;29;;9;10;13;-2;;1;;4;-7;29;;9;10;13;-2;;1;;4;-7;29;;9;10;13;-2;;1;;4;-7;29;;9;10;13;-2;;1;;4;-7;29;;9;10;13;-2;;1;;4;-7;29;;9;10;13;-2;;1;;4;-7;29;;9;10;13;-2;;1;;4,1
;8;34;31;;2;;4;13;;4;11;;8;34;31;;2;;4;13;;4;11;;8;34;31;;2;;4;13;;4;11;;8;34;31;;2;;4;13;;4;11;;8;34;31;;2;;4;13;;4;11;;8;34;31;;2;;4;13;;4;11;;8;34;31;;2;;4;13;;4;11;;8;34;31;;2;;4;13;;4;11,1
;-8;;-9;-25;-13;-24;-12;;-3;;-7;;-8;;-9;-25;-13;-24;-12;;-3;;-7;;-8;;-9;-25;-13;-24;-12;;-3;;-7;;-8;;-9;-25;-13;-24;-12;;-3;;-7;;-8;;-9;-25;-13;-24;-12;;-3;;-7;;-8;;-9;-25;-13;-24;-12;;-3;;-7;;-8;;-9;-25;-13;-24;-12;;-3;;-7;;-8;;-9;-25;-13;-24;-12;;-3;;-7,1
-7;15;13;;4;;4;13;22;24;-7;15;13;;4;;4;13;22;24;-7;15;13;;4;;4;13;22;24;-7;15;13;;4;;4;13;22;24;-7;15;13;;4;;4;13;22;24;-7;15;13;;4;;4;13;22;24;-7;15;13;;4;;4;13;22;24;-7;15;13;;4;;4;13;22;24,1
;10;;24;;;7;;;9;;17;;;3;-11;;-9;;10;;24;;;7;;;9;;17;;;3;-11;;-9;;10;;24;;;7;;;9;;17;;;3;-11;;-9;;10;;24;;;7;;;9;;17;;;3;-11;;-9;;10;;24;;;7;;;9;;17;;;3;-11;;-9;;10;;24;;;7;;;9;;17;;;3;-11;;-9;;10;;24;;;7;;;9;;17;;;3;-11;;-9;;10;;24;;;7;;;9;;17;;;3;-11;;-9,1
;9;11;-9;-4;;4;-1;;3;-2;;9;11;-9;-4;;4;-1;;3;-2;;9;11;-9;-4;;4;-1;;3;-2;;9;11;-9;-4;;4;-1;;3;-2;;9;11;-9;-4;;4;-1;;3;-2;;9;11;-9;-4;;4;-1;;3;-2;;9;11;-9;-4;;4;-1;;3;-2;;9;11;-9;-4;;4;-1;;3;-2,1
;-4;;19;;18;-10;-10;;;0;;-3;;;4;;-4;;19;;18;-10;-10;;;0;;-3;;;4;;-4;;19;;18;-10;-10;;;0;;-3;;;4;;-4;;19;;18;-10;-10;;;0;;-3;;;4;;-4;;19;;18;-10;-10;;;0;;-3;;;4;;-4;;19;;18;-10;-10;;;0;;-3;;;4;;-4;;19;;18;-10;-10;;;0;;-3;;;4;;-4;;19;;18;-10;-10;;;0;;-3;;;4,1
;;7;;-3;-13;;13;;12;;;0;;;0;;;8;;;7;;-3;-13;;13;;12;;;0;;;0;;;8;;;7;;-3;-13;;13;;12;;;0;;;0;;;8;;;7;;-3;-13;;13;;12;;;0;;;0;;;8;;;7;;-3;-13;;13;;12;;;0;;;0;;;8;;;7;;-3;-13;;13;;12;;;0;;;0;;;8;;;7;;-3;-13;;13;;12;;;0;;;0;;;8;;;7;;-3;-13;;13;;12;;;0;;;0;;;8,1
;;5;;-4;-20;;-3;;;1;;-2;;11;;14;;;5;;-4;-20;;-3;;;1;;-2;;11;;14;;;5;;-4;-20;;-3;;;1;;-2;;11;;14;;;5;;-4;-20;;-3;;;1;;-2;;11;;14;;;5;;-4;-20;;-3;;;1;;-2;;11;;14;;;5;;-4;-20;;-3;;;1;;-2;;11;;14;;;5;;-4;-20;;-3;;;1;;-2;;11;;14;;;5;;-4;-20;;-3;;;1;;-2;;11;;14,1
-17;;;6;;10;;-9;-12;-12;;-3;-12;-17;;;6;;10;;-9;-12;-12;;-3;-12;-17;;;6;;10;;-9;-12;-12;;-3;-12;-17;;;6;;10;;-9;-12;-12;;-3;-12;-17;;;6;;10;;-9;-12;-12;;-3;-12;-17;;;6;;10;;-9;-12;-12;;-3;-12;-17;;;6;;10;;-9;-12;-12;;-3;-12;-17;;;6;;10;;-9;-12;-12;;-3;-12,1
;;4;-14;;;6;;-3;;-3;;;5;;;1;;-2;;;4;-14;;;6;;-3;;-3;;;5;;;1;;-2;;;4;-14;;;6;;-3;;-3;;;5;;;1;;-2;;;4;-14;;;6;;-3;;-3;;;5;;;1;;-2;;;4;-14;;;6;;-3;;-3;;;5;;;1;;-2;;;4;-14;;;6;;-3;;-3;;;5;;;1;;-2;;;4;-14;;;6;;-3;;-3;;;5;;;1;;-2;;;4;-14;;;6;;-3;;-3;;;5;;;1;;-2,1
-16;-48;-30;-14;-22;;-9;-10;-16;-16;-48;-30;-14;-22;;-9;-10;-16;-16;-48;-30;-14;-22;;-9;-10;-16;-16;-48;-30;-14;-22;;-9;-10;-16;-16;-48;-30;-14;-22;;-9;-10;-16;-16;-48;-30;-14;-22;;-9;-10;-16;-16;-48;-30;-14;-22;;-9;-10;-16;-16;-48;-30;-14;-22;;-9;-10;-16,1
;-8;-17;;-8;;;0;;18;;;2;;;2;;;0;;-8;-17;;-8;;;0;;18;;;2;;;2;;;0;;-8;-17;;-8;;;0;;18;;;2;;;2;;;0;;-8;-17;;-8;;;0;;18;;;2;;;2;;;0;;-8;-17;;-8;;;0;;18;;;2;;;2;;;0;;-8;-17;;-8;;;0;;18;;;2;;;2;;;0;;-8;-17;;-8;;;0;;18;;;2;;;2;;;0;;-8;-17;;-8;;;0;;18;;;2;;;2;;;0,1
14;-1;21;16;;2;;2;-5;-3;14;-1;21;16;;2;;2;-5;-3;14;-1;21;16;;2;;2;-5;-3;14;-1;21;16;;2;;2;-5;-3;14;-1;21;16;;2;;2;-5;-3;14;-1;21;16;;2;;2;-5;-3;14;-1;21;16;;2;;2;-5;-3;14;-1;21;16;;2;;2;-5;-3,1
-16;;36;-24;;-2;;17;;;4;;;9;;;2;-16;;36;-24;;-2;;17;;;4;;;9;;;2;-16;;36;-24;;-2;;17;;;4;;;9;;;2;-16;;36;-24;;-2;;17;;;4;;;9;;;2;-16;;36;-24;;-2;;17;;;4;;;9;;;2;-16;;36;-24;;-2;;17;;;4;;;9;;;2;-16;;36;-24;;-2;;17;;;4;;;9;;;2;-16;;36;-24;;-2;;17;;;4;;;9;;;2,1
;-9;;;1;;19;-11;-21;-11;-20;-14;;-9;;;1;;19;-11;-21;-11;-20;-14;;-9;;;1;;19;-11;-21;-11;-20;-14;;-9;;;1;;19;-11;-21;-11;-20;-14;;-9;;;1;;19;-11;-21;-11;-20;-14;;-9;;;1;;19;-11;-21;-11;-20;-14;;-9;;;1;;19;-11;-21;-11;-20;-14;;-9;;;1;;19;-11;-21;-11;-20;-14,1
17;11;-8;;2;;0;;1;;1;;9;17;11;-8;;2;;0;;1;;1;;9;17;11;-8;;2;;0;;1;;1;;9;17;11;-8;;2;;0;;1;;1;;9;17;11;-8;;2;;0;;1;;1;;9;17;11;-8;;2;;0;;1;;1;;9;17;11;-8;;2;;0;;1;;1;;9;17;11;-8;;2;;0;;1;;1;;9,1
;-9;-30;;-5;;-9;-17;-11;;-8;;-3;;-9;-30;;-5;;-9;-17;-11;;-8;;-3;;-9;-30;;-5;;-9;-17;-11;;-8;;-3;;-9;-30;;-5;;-9;-17;-11;;-8;;-3;;-9;-30;;-5;;-9;-17;-11;;-8;;-3;;-9;-30;;-5;;-9;-17;-11;;-8;;-3;;-9;-30;;-5;;-9;-17;-11;;-8;;-3;;-9;-30;;-5;;-9;-17;-11;;-8;;-3,1
;6;-3;12;;1;;7;;0;;7;;1;;6;-3;12;;1;;7;;0;;7;;1;;6;-3;12;;1;;7;;0;;7;;1;;6;-3;12;;1;;7;;0;;7;;1;;6;-3;12;;1;;7;;0;;7;;1;;6;-3;12;;1;;7;;0;;7;;1;;6;-3;12;;1;;7;;0;;7;;1;;6;-3;12;;1;;7;;0;;7;;1,1
;-9;;-7;-10;;;9;;;3;;;0;;-2;;-6;;-9;;-7;-10;;;9;;;3;;;0;;-2;;-6;;-9;;-7;-10;;;9;;;3;;;0;;-2;;-6;;-9;;-7;-10;;;9;;;3;;;0;;-2;;-6;;-9;;-7;-10;;;9;;;3;;;0;;-2;;-6;;-9;;-7;-10;;;9;;;3;;;0;;-2;;-6;;-9;;-7;-10;;;9;;;3;;;0;;-2;;-6;;-9;;-7;-10;;;9;;;3;;;0;;-2;;-6,1
-2;10;;3;;2;;3;;5;;2;;3;-2;10;;3;;2;;3;;5;;2;;3;-2;10;;3;;2;;3;;5;;2;;3;-2;10;;3;;2;;3;;5;;2;;3;-2;10;;3;;2;;3;;5;;2;;3;-2;10;;3;;2;;3;;5;;2;;3;-2;10;;3;;2;;3;;5;;2;;3;-2;10;;3;;2;;3;;5;;2;;3,1
;6;;1;-7;;6;10;;6;;0;15;;6;;1;-7;;6;10;;6;;0;15;;6;;1;-7;;6;10;;6;;0;15;;6;;1;-7;;6;10;;6;;0;15;;6;;1;-7;;6;10;;6;;0;15;;6;;1;-7;;6;10;;6;;0;15;;6;;1;-7;;6;10;;6;;0;15;;6;;1;-7;;6;10;;6;;0;15,1
;3;12;35;;2;-3;-3;;3;12;;3;12;35;;2;-3;-3;;3;12;;3;12;35;;2;-3;-3;;3;12;;3;12;35;;2;-3;-3;;3;12;;3;12;35;;2;-3;-3;;3;12;;3;12;35;;2;-3;-3;;3;12;;3;12;35;;2;-3;-3;;3;12;;3;12;35;;2;-3;-3;;3;12,1
;;5;;-2;-23;-12;-14;-12;-15;-15;;;5;;-2;-23;-12;-14;-12;-15;-15;;;5;;-2;-23;-12;-14;-12;-15;-15;;;5;;-2;-23;-12;-14;-12;-15;-15;;;5;;-2;-23;-12;-14;-12;-15;-15;;;5;;-2;-23;-12;-14;-12;-15;-15;;;5;;-2;-23;-12;-14;-12;-15;-15;;;5;;-2;-23;-12;-14;-12;-15;-15,1
;;4;;-1;;-4;;-8;-16;;;1;;;7;;14;;;4;;-1;;-4;;-8;-16;;;1;;;7;;14;;;4;;-1;;-4;;-8;-16;;;1;;;7;;14;;;4;;-1;;-4;;-8;-16;;;1;;;7;;14;;;4;;-1;;-4;;-8;-16;;;1;;;7;;14;;;4;;-1;;-4;;-8;-16;;;1;;;7;;14;;;4;;-1;;-4;;-8;-16;;;1;;;7;;14;;;4;;-1;;-4;;-8;-16;;;1;;;7;;14,1
-6;-9;-8;13;23;;5;;2;-6;-6;-9;-8;13;23;;5;;2;-6;-6;-9;-8;13;23;;5;;2;-6;-6;-9;-8;13;23;;5;;2;-6;-6;-9;-8;13;23;;5;;2;-6;-6;-9;-8;13;23;;5;;2;-6;-6;-9;-8;13;23;;5;;2;-6;-6;-9;-8;13;23;;5;;2;-6,1
;1;-9;-2;-2;;6;;6;;9;19;;1;-9;-2;-2;;6;;6;;9;19;;1;-9;-2;-2;;6;;6;;9;19;;1;-9;-2;-2;;6;;6;;9;19;;1;-9;-2;-2;;6;;6;;9;19;;1;-9;-2;-2;;6;;6;;9;19;;1;-9;-2;-2;;6;;6;;9;19;;1;-9;-2;-2;;6;;6;;9;19,1
-3;24;-2;;1;-3;-1;-7;;7;-3;24;-2;;1;-3;-1;-7;;7;-3;24;-2;;1;-3;-1;-7;;7;-3;24;-2;;1;-3;-1;-7;;7;-3;24;-2;;1;-3;-1;-7;;7;-3;24;-2;;1;-3;-1;-7;;7;-3;24;-2;;1;-3;-1;-7;;7;-3;24;-2;;1;-3;-1;-7;;7,1
;-3;;-4;-13;-13;-20;-15;;-3;-10;;-3;;-4;-13;-13;-20;-15;;-3;-10;;-3;;-4;-13;-13;-20;-15;;-3;-10;;-3;;-4;-13;-13;-20;-15;;-3;-10;;-3;;-4;-13;-13;-20;-15;;-3;-10;;-3;;-4;-13;-13;-20;-15;;-3;-10;;-3;;-4;-13;-13;-20;-15;;-3;-10;;-3;;-4;-13;-13;-20;-15;;-3;-10,1
13;31;17;-5;-6;;1;-1;;8;13;31;17;-5;-6;;1;-1;;8;13;31;17;-5;-6;;1;-1;;8;13;31;17;-5;-6;;1;-1;;8;13;31;17;-5;-6;;1;-1;;8;13;31;17;-5;-6;;1;-1;;8;13;31;17;-5;-6;;1;-1;;8;13;31;17;-5;-6;;1;-1;;8,1
;-6;;-9;;12;;24;;18;;-2;;-5;-12;;-6;;-9;;12;;24;;18;;-2;;-5;-12;;-6;;-9;;12;;24;;18;;-2;;-5;-12;;-6;;-9;;12;;24;;18;;-2;;-5;-12;;-6;;-9;;12;;24;;18;;-2;;-5;-12;;-6;;-9;;12;;24;;18;;-2;;-5;-12;;-6;;-9;;12;;24;;18;;-2;;-5;-12;;-6;;-9;;12;;24;;18;;-2;;-5;-12,1
;-3;;;8;-11;;-8;;-7;;;1;;;8;;-7;;-3;;;8;-11;;-8;;-7;;;1;;;8;;-7;;-3;;;8;-11;;-8;;-7;;;1;;;8;;-7;;-3;;;8;-11;;-8;;-7;;;1;;;8;;-7;;-3;;;8;-11;;-8;;-7;;;1;;;8;;-7;;-3;;;8;-11;;-8;;-7;;;1;;;8;;-7;;-3;;;8;-11;;-8;;-7;;;1;;;8;;-7;;-3;;;8;-11;;-8;;-7;;;1;;;8;;-7,1
-11;;50;;-8;;-2;;;2;;;2;;-4;;;0;-11;;50;;-8;;-2;;;2;;;2;;-4;;;0;-11;;50;;-8;;-2;;;2;;;2;;-4;;;0;-11;;50;;-8;;-2;;;2;;;2;;-4;;;0;-11;;50;;-8;;-2;;;2;;;2;;-4;;;0;-11;;50;;-8;;-2;;;2;;;2;;-4;;;0;-11;;50;;-8;;-2;;;2;;;2;;-4;;;0;-11;;50;;-8;;-2;;;2;;;2;;-4;;;0,1
